crop,split,class,filename,size_bytes,width,height,mode,is_valid,sha256,dhash
Cotton,train,bacterial_blight,bact268.jpg,10380,203,249,RGB,True,41c843bc6dca3a581524e0d1d4b43efd1d5d32fadd88ee507333928ee77cdd73,4e17070b0f8f3fef
Cotton,train,bacterial_blight,bact322.jpg,29784,225,300,RGB,True,1e3109a00eec50baf2a6a43a2d4da0d3978e2261ea2c2561b75d2dde9d36fc79,03339b934373c20a
Cotton,train,bacterial_blight,bact291.jpg,88694,490,366,RGB,True,0476fbe9bca77728cffc1d4bdc2207377480a09fe997d29d4fe1513bcb58d9ac,e62d5273ada9aae9
Cotton,train,bacterial_blight,bact341.jpg,20221,225,300,RGB,True,acea3c1be822ede0063f95414b5b9680f7b236a0ec8745be5aadd0618de5644c,cd478cc96d68a627
Cotton,train,bacterial_blight,bact292.jpg,89514,366,490,RGB,True,a3ec33c54d86edfa6944b2bf5b84ebf0a452cd33ac33443c99060c92ef9d3a07,1343c5c14681c8e6
Cotton,train,bacterial_blight,bact40.jpg,31682,720,540,RGB,True,f4576e8bf65f9c8393e395190bcb1f41d14cd4d703cfedceb68ff29a6b03c3f5,2133327131f4d4c6
Cotton,train,bacterial_blight,bact139.png,546355,486,486,RGB,True,8e9daf54930f89e2d322549f0c11242a922208e4a8c19fd88b9733ad28e9722a,b43573de3f3c9f37
Cotton,train,bacterial_blight,bact75.jpg,29830,225,300,RGB,True,ace7bdb8450c2e87e41568c83172db9e92e04bcee557db8b6c25e8cd5e8224cb,c86672e222afde47
Cotton,train,bacterial_blight,bact95.jpg,17450,260,300,RGB,True,3fa405e02d4f34d0cc2cd088c7592cfe30f542f8e6420d46490d6430c7fa14a3,991153dfcf0d1299
Cotton,train,bacterial_blight,bact70.jpg,28026,225,300,RGB,True,2ca61aa8c710804b2845579c5aebab1ebb0a9e4185b429e394b6db6658835e4c,c86672e226a7de47
Cotton,train,bacterial_blight,bact290.jpg,112467,666,1000,RGB,True,848f1edb3cb3b5895cdd94d3b44f8899040714e0aaf80c5c2fb6ae6555423cfa,9e796c262c06b6ed
Cotton,train,bacterial_blight,bb.jpg,118868,471,561,RGB,True,9dd9334a8e3486c8e10f593a86993f76cd000045f54a495900b5711d7a74bc74,cb8dce0db999856c
Cotton,train,bacterial_blight,bact289.jpg,118400,1000,666,RGB,True,15d81ae314484fd20895cb0df600c5fb4b23973a027e2f293abdb2461f84d35e,b9435a5c14144449
Cotton,train,bacterial_blight,bact99.jpg,19784,260,300,RGB,True,5a7723d13747cb1d61077a07ab4901024ffa555a6eaca51d7a140df89303fe38,991157dfcf0d1299
Cotton,train,bacterial_blight,bact203.png,29387,250,380,RGB,True,56c6a5d11ac152a1ceebe9ddef69961023f81a0325e800fe4b96f25eab3b6500,cd7e3ab1c50778c9
Cotton,train,bacterial_blight,bact111.jpg,190878,768,1024,RGB,True,a5b98fe3ac48e52c220d66d9c88ccab327eeb828b2f43c36ad992b8c7b391548,04040e6c60420242
Cotton,train,bacterial_blight,bact264.jpg,9170,203,249,RGB,True,5372f9825ee3b8c7e1a9ad98b7e5f5ddeb4f619638bdb89ab2e18c04c28fcd20,5e1f070b0f8f3fef
Cotton,train,bacterial_blight,bact208.png,36409,380,250,RGB,True,658cda6c480e56fe9578f79eff262d6728e24c7ab11e1365ea94f5489df24964,3cba949cccc86c6c
Cotton,train,bacterial_blight,bact294.jpg,89671,366,490,RGB,True,4a4fcce0e29d3412cca9ed41f118d65939176213b96ccd436b398ee2ab410cf3,98ec7e9d7c5c3d37
Cotton,train,bacterial_blight,bact422.jpg,62393,419,327,RGB,True,5ea766dd8c5133a857467bf5085142a0b6a4ec222fd6cbfe1843368e316afc93,d1dd9396b6b08d89
Cotton,train,bacterial_blight,bact348.png,294458,269,359,RGBA,True,105583e84121f09b3e880da434dc0124791209a4354a8e51335d7ea0048edea3,8bc76decdcb2c2cc
Cotton,train,bacterial_blight,bact338.jpg,47632,540,720,RGB,True,ead42bf01018d6702ba1100d0084c2c0c8aad95170f957ac8f5e54a6e03deecb,d2e676679677d4d4
Cotton,train,bacterial_blight,bact97.jpg,17522,260,300,RGB,True,eabf288dac622c4d57360d49bb3ad68b06d0af98dae09d781a5c5703c33c11ee,66b74f0c04147766
Cotton,train,bacterial_blight,bact406.jpg,54382,416,326,RGB,True,373c7fbac06a73a25e8a431f66ddb632b8b206de6385b9c779eb275b7dd921c1,898a840d591f3270
Cotton,train,bacterial_blight,bact281.jpg,9124,277,182,RGB,True,9ba40abd697716d5e8308bdc987891a1ed8a10582bb7da66d5c5d1c65bf2de00,e9fb77f6b3993933
Cotton,train,bacterial_blight,bact58.jpg,132542,768,1125,RGB,True,27928b0f51a2435123c092f648d6c3bead659a402bb34048701850ea6b9134be,3f3d618c963fb79f
Cotton,train,bacterial_blight,bact51.png,79912,165,220,RGBA,True,cdf07213f0bd259963e62e17f83f3b00b800efed054dda365ac8c3173a266d02,5e1ea8d929981e0c
Cotton,train,bacterial_blight,bact119.jpg,180913,683,1024,RGB,True,02f85b29914b65b9190b598bdf078085bdeea4b7b4dd77cae17cb4ec71e0febe,95800b4f9f4f8f91
Cotton,train,bacterial_blight,bact362.jpg,47647,432,768,RGB,True,460c7e6dfcee0541d7a7bf08545d3fbcffc0cb16eb818a98364ec30bf8686442,c1f8b1d2c49cc36a
Cotton,train,bacterial_blight,bact195.jpg,56891,300,600,RGB,True,fa03acbf3147e8473dba977042112d0bc9094bf5ba49efa3bd00b9a7fc55b592,9098f1e1c307361b
Cotton,train,bacterial_blight,bact300.jpg,74303,571,428,RGB,True,cd58eeba7e9c3085f2fac10e41cf4d693e8b7a6b40beb173421321debdf9ab68,a4344e44352c4a53
Cotton,train,bacterial_blight,bact117.jpg,183057,768,1024,RGB,True,3b551d14bbf9ab84ed4b051a300e4a5b9b5bf0d4654ffc12d681936d1edea968,bdbfbdf9c98f9f9f
Cotton,train,bacterial_blight,bact42.jpg,40052,720,540,RGB,True,d7098b219726b7a777612e117c6ad331033e74586aea02a20feed7f5ef2aff3e,80c4d07371323363
Cotton,train,bacterial_blight,bact252.png,27326,250,380,RGB,True,d659c7ce3d5cf0cf36c36f56b6f3c5fc3850af402f663611e1072f02285861aa,d8e8e9a1701496c6
Cotton,train,bacterial_blight,bact61.jpg,204501,1024,768,RGB,True,de9fc43b84aaf0107cb512cca0c0760f9de1193fd2067b1441b386f1738f80ba,8cccf83375b3b369
Cotton,train,bacterial_blight,bact81.jpg,71465,450,600,RGB,True,fad7e9bc68bc082f19686a9b849daa8296f6fd9f51e015d1820bf7c3ffed1e0c,6417179f8f1da5a2
Cotton,train,bacterial_blight,bact327.jpg,31887,225,300,RGB,True,97bdccb131aedba4a619318a78b3275d1e585a5369977af9a1779e7efdf60af4,d3cccc8f8e9bb989
Cotton,train,bacterial_blight,bact438.jpg,1405959,3072,2304,RGB,True,dd55073f47f9210579abae824b7b834f26180d2e782f8a9d613e9917eb9fe0cc,28aa6a4a31354b98
Cotton,train,bacterial_blight,bact197.jpg,50681,300,600,RGB,True,c4f061501f9995e4e030b74e196e785d9c569cb1c980362680be4fb78012f397,22931f3c7870e6f6
Cotton,train,bacterial_blight,bact78.jpg,61256,450,600,RGB,True,f97f1e4071ac57bdfcca94f2f167922318b12d7173fc9c31f0892ac066d0a0e9,ba5a470e06173759
Cotton,train,bacterial_blight,bact183.png,27020,250,380,RGB,True,52290bb5d79720feeca6d9e9170b3f92ed12c2415e4c5fe992f3fa4631755879,d8e8e9a1703496c6
Cotton,train,bacterial_blight,bact63.jpg,178696,1024,768,RGB,True,216dc3865ffec9cc59d8670c8285e99219b7e544166cfb122c9a1e45e1bf7001,6932325133e0ccce
Cotton,train,bacterial_blight,bact253.png,27427,380,250,RGB,True,a18b116eaee5267ceffc35bfbc7e894c61cba47cd21610bb14dfe72145254551,a93d64eec7c14017
Cotton,train,bacterial_blight,bact280.jpg,8982,182,277,RGB,True,2a56575fcc52542f73d45f75305efee4d355e7a28d94fc92183baa2cf3b8451b,137bcf0316363f27
Cotton,train,bacterial_blight,bact382.png,26929,250,380,RGB,True,f477a725c01c4823a23eecdcffda8bfecfd54668d15d75e59b2a196c308d12bd,7124140020080c3a
Cotton,train,bacterial_blight,bact144.png,79620,173,153,RGBA,True,5eb2e6f0d0324555f03f850eaea92a31475efaa1fef3ae447b168abe0f461ec6,3193d1513674e2e8
Cotton,train,bacterial_blight,bact196.jpg,56767,600,300,RGB,True,744fcefb55e5ae2cb0c362f17ce7387cd7550c226fa1553f6b45f8de7983db89,6636b1a1e3e97a67
Cotton,train,bacterial_blight,bact389.jpg,49953,391,293,RGB,True,c4e750d27fabfbf8b1e2e13b2073a2dbab22208354e155ce3b091c1e88f58d09,35b1797b170389e5
Cotton,train,bacterial_blight,bact282.jpg,8946,182,277,RGB,True,ab9b586d227f9c1a5126e2cfd70e424e40d0b37927f98794447e0acad9b5558b,1b0393973f0c2137
Cotton,train,bacterial_blight,bact157.jpg,89053,332,501,RGB,True,dd7f25722d15727be17b6b195f699d6eca5cfe2d0b56b7437298b594e13ba4c0,cecb1346766bc295
Cotton,train,bacterial_blight,bact210.jpg,14193,300,169,RGB,True,438bfff063a5bc286327ef91f7411b0bb43868a482b4d5e1ca5f9108f9f24322,9b9b1b9b8d3e3c9d
Cotton,train,bacterial_blight,bact234.jpg,9118,194,259,RGB,True,464c7c7674ccb43f9f4954fcea62976b700f4bf088d541a3a2215b27512aac24,0080002662202800
Cotton,train,bacterial_blight,bact233.jpg,6651,259,194,RGB,True,7154411326d28d1743bf23f3102649290b27e701e21cb04084884bec0b200d5a,b078a617a1b31f2e
Cotton,train,bacterial_blight,bact345.jpg,22286,225,300,RGB,True,f402e5f971adc240cb00f4bd7393ef2d03cf372ab7076ff2022a035cb2c28443,cd478cc96d68a627
Cotton,train,bacterial_blight,bact405.jpg,53762,326,416,RGB,True,5f27c1e8797c957cf3bc148d3df251847bb36de6e9a984ed231171d315b87c1c,4303cf4c8d46abc8
Cotton,train,bacterial_blight,bact329.jpg,31593,225,300,RGB,True,99712b9a3dd80e91e70036dcf7d85ed4a967f88a37e49366388f929d79019642,6e62268e0ecccc24
Cotton,train,bacterial_blight,bact330.jpg,32060,300,225,RGB,True,97d5c89a86b5ce271b6c4feaa5bf921b5a181daefdedd89edf9a84ed8907820f,c9cc4b0a09af8d9d
Cotton,train,bacterial_blight,bact213.jpg,14465,169,300,RGB,True,e114290f583918128fb5f6c55e375eba3d307b1f328cf87b9d754dcc44a41046,270b09cc83c3d9b8
Cotton,train,bacterial_blight,bact83.jpg,74318,450,600,RGB,True,01a087a7685c58a1a34658a3e0b54e1bee639e42abef3eec92c5d8a4b8259d11,ba5a470e06171759
Cotton,train,bacterial_blight,bact421.jpg,60882,327,419,RGB,True,b76926e65dbab65eb5cae50bfef5aef4bd88addc2a9f92dbca04a2b50469d029,b7f17b9b9bebfbeb
Cotton,train,bacterial_blight,bact155.jpg,90310,332,501,RGB,True,a37b64f03821b7d7b421b220367f59ca0e8153ae5589047c20df396928b9db0d,56bc29919d332c8c
Cotton,train,bacterial_blight,bact22.jpg,36761,720,540,RGB,True,2f1461a697e50fcc026413d39e5bc33b44a0eec4822b862268b1b0193ef8b630,81d939b094123231
Cotton,train,bacterial_blight,bact303.jpg,92831,571,428,RGB,True,ff3524d0b28a21eab0993e20583e767893a5ad31b764a32bf9ca5d8e3a19edfc,35adcb43dd85d3da
Cotton,train,bacterial_blight,bact334.jpg,43173,540,720,RGB,True,4d17a752a335223241e21a14637c43219eadf3f9590ccb17b846c946e52f8f2e,d2f676779677d4d4
Cotton,train,bacterial_blight,bact101.jpg,19839,260,300,RGB,True,c9f77c08b4ad84c101ba55eaaf521e06ce1f16e67438f9933100158d39495b34,66b74f0c04147766
Cotton,train,bacterial_blight,bact11.jpg,50667,540,720,RGB,True,f1a6877306a12baccb7d2557c6270789a6ba349ac4b37c2286cca4b807992729,7272b19694b17171
Cotton,train,bacterial_blight,bact307.jpg,212739,768,1024,RGB,True,757afb119be1c16d8424fbbe88b10737dbc483ae2dd67c6a4f5937cf0d1f58de,6f4b6f6e49e0a470
Cotton,train,bacterial_blight,bact87.jpg,104274,768,619,RGB,True,779d7fdf3e1d518a658f549d1cf0e18aff075ec6b5cc604e37f9b7ae69295c1a,31b2b9dc7c9cdcda
Cotton,train,bacterial_blight,bact402.png,283269,390,292,RGBA,True,827e2e3d7609e9b804008765e6c49372d7048ec8a7850b68b5faad610f7b0bf5,cac84e99d6870756
Cotton,train,bacterial_blight,bact43.jpg,42868,540,720,RGB,True,a90a43db91c476fa1d8d5c688b6f949749ea1864caf6b7160eba1dd81b18c7dc,f03098d072983830
Cotton,train,bacterial_blight,bact110.jpg,217174,1024,768,RGB,True,509e77b9b219abf2e741b86bc8f32a0a8749210cf5ffdb2eaf2cc2c8794d0de3,3b1fade4e965a337
Cotton,train,bacterial_blight,bact394.jpg,132544,375,500,RGB,True,a42956bf38ff1668c1af439647d1a830ce27a63f88b7534c65d6786f2828afe0,9cb993c727932c6e
Cotton,train,bacterial_blight,bact55.jpg,122861,768,1125,RGB,True,36c25b18f1c4c4061d3db78202497f3134ec22ba3efb9e8376ba246e635737d2,16120296ce794303
Cotton,train,bacterial_blight,bact72.jpg,27837,225,300,RGB,True,3f8791a6427fb2f3857b233d8061d007cac1672cfc4300717eae2eba8f35a634,1c841a9bb8b199ec
Cotton,train,bacterial_blight,bact37.jpg,44465,540,720,RGB,True,4b83d15dabb9fff0ff7006fc04b0d12ce7d0c2ae0b6a7cce4a2bf71400adccf2,b8f0e0f43164f1d1
Cotton,train,bacterial_blight,bact229.jpg,242354,768,1024,RGB,True,8eac1adc9a0d44e3afcbd359491fa443f8cda8551cddc8d8250fe41eea29f142,8f170c8defcfcc08
Cotton,train,bacterial_blight,bact365.jpg,48169,768,432,RGB,True,2e49d4401ca42d0e81e1e96a972ac56f2c409cf5fc28f155884479efe0d416da,ebee6eaebc3e7af6
Cotton,train,bacterial_blight,bact370.jpg,75047,510,768,RGB,True,c8d91a1d875eaa9400cd51ad8c313cbe9fc443861e8cb214eec175feea1ad516,649a0a488d8c3e3c
Cotton,train,bacterial_blight,bact18.jpg,46624,720,540,RGB,True,7d6898e8e43a317e36364bc14808116712f6d650f130cce9ca75c0cdbaaba411,d864633316b33363
Cotton,train,bacterial_blight,bact409.jpg,64008,326,416,RGB,True,ff1e979a21e9946d45e5738b50923e5773f10942dcec42dd7da40319b2de1d72,4303cf4c8d46abc8
Cotton,train,bacterial_blight,bact373.jpg,79229,768,510,RGB,True,2d7adfd540dc164b67b1c031d8e15132f0a7ace1611b1312316c9f09bebbc78b,cd8c8c4b4e06372b
Cotton,train,bacterial_blight,bact5.png,239189,377,275,RGBA,True,304f405ed879b93f546529b9e413a42a8db7711d1245171194e46f2601ec648a,99930d4c4bcc4ec6
Cotton,train,bacterial_blight,bact128.jpg,182864,683,1024,RGB,True,c2ae733e4a17faf025d1230ce1dd11c8e0aea37ff169904112ead22e8b3d2cad,760e0d060d2ffe56
Cotton,train,bacterial_blight,bact205.png,29033,250,380,RGB,True,37c00be00e6980f2cb4374702af81466222102cb6b5c5e4a531217df58d9f87f,6ce11f5c7023814c
Cotton,train,bacterial_blight,bact220.jpg,2625384,3872,2592,RGB,True,69965db02fe362eac7fd1ecdff574930eb4970da159569f47ebb5bfede69c1fd,8c8c4a4a038399a9
Cotton,train,bacterial_blight,bact309.jpg,112678,768,1024,RGB,True,801aa5839b109b572e67aef4ee47cc27894b5ff9e2f5d4d7c99b7f1b263fa2cb,f1daf86d89092d09
Cotton,train,bacterial_blight,bact387.jpg,46780,391,293,RGB,True,437f4424750cf1879ddccc7366956935029f810b4500e178dab605ce613cf07f,586e3f1721617253
Cotton,train,bacterial_blight,bact188.png,37437,380,250,RGB,True,b56d57c0df2c254c9ed03d95d39a2a0956830a662e4431fa6b4caa6e3c9bb2bc,8ac7e5e9ebf6a5e3
Cotton,train,bacterial_blight,bact428.jpg,65735,416,331,RGB,True,1b9dd6470de538453a211614d83efe4a377262535020b35d3119461f513303ac,9190913270248442
Cotton,train,bacterial_blight,bact256.png,37441,250,380,RGB,True,2633ee4224e4fd90031797b886b832b8945be3ff081a53fbd011a92eca5402ce,9293d579d969498d
Cotton,train,bacterial_blight,bact194.jpg,45476,600,300,RGB,True,de755ed78c5244171e2ae3eb52135c512cdaeeeab52d9b619c5473c7dea3340c,19a168387a729399
Cotton,train,bacterial_blight,bact64.jpg,177815,768,1024,RGB,True,3bdcd5a8d5f38f305730687378758dd89d2af2eb966ac2d0a99435edf828b945,e9c2feb4f4f6608c
Cotton,train,bacterial_blight,bact266.jpg,9061,203,249,RGB,True,2b36f904072cb03be767ad724e2a3c1475540dfb6b3adbf7c392c20faf710e4e,08030e0f2f1f0785
Cotton,train,bacterial_blight,bact437.jpg,1412998,2304,3072,RGB,True,213e3af2eb6d010b06216a28bc7570d83d4bcb55316afb2ad7c026d36de586e9,1343c5c14681c8c6
Cotton,train,bacterial_blight,bact56.jpg,122844,1125,768,RGB,True,16bddb262701d38459fa17adac0c2aba29a7c4e2e180df52ffe1a598bf191cbf,bab4363031101030
Cotton,train,bacterial_blight,bact79.jpg,61340,600,450,RGB,True,66c474c8bfcd6b06ebe99b8e090fe1f4a28bf3419fde2db9919b2ca5333f1aca,4b0cacad0c0b59d4
Cotton,train,bacterial_blight,bact7.jpg,35559,720,540,RGB,True,85016555c0eace09b527e936378764d215e846b36b13c22906f5a99bf091ac8a,7bb237577375c4d8
Cotton,train,bacterial_blight,bact415.png,127411,331,421,RGBA,True,de510581ab1c6b6b0c3a98b87d26bab9a03b11e9c90645249075c0956c2645f2,1797662759a29094
Cotton,train,bacterial_blight,bact316.jpg,27581,225,300,RGB,True,d1f9c9acae6febe68bc12ed87307ab089165eab04bfdb3cb27386503e6b4cb24,afbc303d1626332b
Cotton,train,bacterial_blight,bact47.png,85875,220,165,RGBA,True,fee8fa1a3f1df97672109a2679066070837d02ac7e43d51d9e3462343fcd00c6,6a64626069684e8f
Cotton,train,bacterial_blight,bact324.jpg,28481,225,300,RGB,True,4c8cd63f5f0764702631a267d4bbb0f7b7ec992bf8bbaf9b079becfcc19269f2,6e62268e0ecccc34
Cotton,train,bacterial_blight,bact379.png,23621,380,250,RGB,True,e84947b8dbcd64fb1c68d324c78ab7e0cd32c2dddc0abfc480dc5dc7d4293cc2,2323676f6f4e4f8f
Cotton,train,bacterial_blight,bact397.png,289331,292,390,RGBA,True,1b9135a85de4b2b0440a97ca10efcccfe90410b312a00d6aec9ef833077bb167,078783cbbdb7f797
Cotton,train,bacterial_blight,bact178.png,26843,380,250,RGB,True,336e3ae1738472557709913030c777ff74ee3c70d4d652e6047b885a137668e8,17ed7c1c88d9436a
Cotton,train,bacterial_blight,bact321.jpg,29632,300,225,RGB,True,eb182dc19dc01ef830c1cfba57921b5edfd6ee62584acb4373b98d73fa2d6ed8,ccce8dc7c78f2dc5
Cotton,train,bacterial_blight,bact16.jpg,35647,720,540,RGB,True,46ba96c61ff19874364c2151cd432902c84d13acb30732c1b1cffd27bcd5fb5e,313332963339d9ec
Cotton,train,bacterial_blight,bact159.jpg,39850,283,407,RGB,True,97c7567ddf4641cfdd646180cdc1cfc38d214626ba6ae12e9dfccf9f8a0e4465,37b76e8dfdcc07d3
Cotton,train,bacterial_blight,bact443.jpg,126365,471,561,RGB,True,4fcf070714ffbe15a99cdeb05b4a346a72154b535580b26e0ccb99d5eca592fa,cb8fce0db9b9856c
Cotton,train,bacterial_blight,bact326.jpg,28443,225,300,RGB,True,369c74816b32af7a7b39538b3dcd19fc1bd65c35d9edc737ab11709804be494c,d3cccc8f8e9bb989
Cotton,train,bacterial_blight,bact14.jpg,35409,720,540,RGB,True,825789c3f79fb76d4c19a932b8b693dd398299c3df31349ebe5ca3e1d289f205,c864633316b33363
Cotton,train,bacterial_blight,bact52.png,81107,220,165,RGBA,True,3ee12d47ec58a396752523273a9049bc356f86ba0788154dee8ca430b489228a,6a64626069684e8f
Cotton,train,bacterial_blight,bact212.jpg,14438,300,169,RGB,True,35226b42ec5493c17fcd7d6f5d5f4b88a5896c30c2ec2c72297f9aa25809b689,46c3834e26262626
Cotton,train,bacterial_blight,bact120.jpg,182039,1024,683,RGB,True,09d5f9b2a4b9e5037f39c9decd26b9872dd31fd98f54366e9f86e413895efc8d,c7cecaaf4f4a4849
Cotton,train,bacterial_blight,bact211.jpg,14439,169,300,RGB,True,56496eeff56872ded17e50452a1c229ce3a4f7138c1d089b1ad70815465ea075,e2643c3ecc6f2f1b
Cotton,train,bacterial_blight,bact243.jpg,34821,380,250,RGB,True,52026f9192245f877795d6be409b8c6501aaf520ead4c991c3f806877f43e1a4,1f1d198909c9cbd1
Cotton,train,bacterial_blight,bact447.jpg,130389,471,561,RGB,True,b7e10387a9d1f36062e3b57578db129614cccf32d9dbcd0c6726da3e1dc8d614,c95e62624f8c0e2c
Cotton,train,bacterial_blight,bact366.jpg,51194,432,768,RGB,True,8eb9dd442f1ba1b5f95934cdf2797de059a7c65fabd843e10240f6fe9326faf6,81f8b1d2c48cc368
Cotton,train,bacterial_blight,bact102.jpg,43200,600,400,RGB,True,f5f90307a3fc0fef15b2c1fa428aa65dda97cd76a72331bb1a09b579e7628cdc,6dddd7d7c5a53d62
Cotton,train,bacterial_blight,bact328.jpg,30634,300,225,RGB,True,7a3190f5fa417e658971680029ef08f4070ea11e826bfb21e1cd68e877e1b83c,464a0a6faf2dcc6c
Cotton,train,bacterial_blight,bact250.png,25633,250,380,RGB,True,0a8e4c6da610815b793177b4264893714ec238fb38b8e28b9388f59ce6b19b57,9c96d3f17a6868e4
Cotton,train,bacterial_blight,2015-angular-leaf-spot-colquitt-county-2.jpg,55118,600,336,RGB,True,f4c7a3c30f487dd83dfc6bb83acdbd5b6899d61b03c908ce95ed7a5071fab080,6f263973636d1e96
Cotton,train,bacterial_blight,bact347.png,195739,359,269,RGB,True,1ca75b0f481de20ce72ca980c3a05cdc34f9dab0cc5829f854733c549ff43f7c,7c120353e7634346
Cotton,train,bacterial_blight,bact176.jpg,14405,235,215,RGB,True,6d1790e8b7197730d827934b835f6ce50763b5d4f02422f472b2ce28bfb2c265,2d65699d1f16630b
Cotton,train,bacterial_blight,bact274.jpg,26119,250,380,RGB,True,7cd814e6ebbda4029dc85a1a5657c4c28eca3c15af686e584049b23176764050,c7cd950dcdcadcdc
Cotton,train,bacterial_blight,bact82.jpg,71591,600,450,RGB,True,b5d4d32fa560176c1ca9f6d7907a4358df5b8ceddca1c2c65229c7bc25952c16,c4652fcf4acacf29
Cotton,train,bacterial_blight,bact8.jpg,35223,540,720,RGB,True,37a4419f8c304cb5595bd46fcaf247f04d736d65c401faaad4294910e9974fbe,707172d21272b1b1
Cotton,train,bacterial_blight,bact39.jpg,31101,540,720,RGB,True,c832e4e5bf49b8f38fd118e56fbaf5f7f9afc66c72a719baa7e2cd698435b16a,f03090d052983830
Cotton,train,bacterial_blight,bact239.jpg,33185,380,250,RGB,True,11a8d02db1fa875ed127dbc96eeeb4352dda8cf234eda485fa7b9e94cb1c9ce2,0f1d198949c9cbd1
Cotton,train,bacterial_blight,bact15.jpg,35110,540,720,RGB,True,6f5044d528b769c891cf25976b682beaa721b7164656e0fab763dd1c0a2422b9,f070307673117272
Cotton,train,bacterial_blight,bact336.jpg,51340,540,720,RGB,True,0ca9a9759b71f87da6c6385357a35168ca6f5618432905e1688bb1040f7f6977,d4d41196199198b4
Cotton,train,bacterial_blight,bact184.png,27152,380,250,RGB,True,df621bca751cfc547c0349cab46258eb40f197728970251e37861b14a29782dd,a93d64eec7c14817
Cotton,train,bacterial_blight,bact333.jpg,43685,720,540,RGB,True,ff7981b5ae624eca437908bf9bb49088558ac86704caa5edd57e15689e30b00e,31315b3a372a8d84
Cotton,train,bacterial_blight,bact45.png,59434,220,165,RGBA,True,aa3e9de79a0fcf0b9ab5065381a2b48c05c5176e84d56790ef2affb939207eec,0e8de969f9b9d9a9
Cotton,train,bacterial_blight,5586201.jpg,1331233,3072,2304,RGB,True,17eb3687f599ff7fdac6dfa91c1e898cd025222513deeb93d036e817aed97890,e6295273ada9aae9
Cotton,train,bacterial_blight,bact434.jpg,72252,416,331,RGB,True,367345c70bc91e6fd3179fb56c0231a195de9df738c4bd57550401fef85887de,bfdedbf1b176f676
Cotton,train,bacterial_blight,bact174.jpg,13395,235,215,RGB,True,c3fe9113d359c97e57dbb2f5e2c321c96b4677e144b7075665ffddbdda776c53,2b3997074669594b
Cotton,train,bacterial_blight,bact301.jpg,74711,428,571,RGB,True,76df0e0316a920a750e6a9accdb3e96d69e1330fd4e0dd28f6ec079770e3c8ab,a9a7269dcdc7cb03
Cotton,train,bacterial_blight,bact46.png,84595,165,220,RGBA,True,2e871250b352279a7537f483d2d4bc9a3f26be78d6850ba24d3374facdace8d4,5e1ea8d939981e0c
Cotton,train,bacterial_blight,leaf-blight-7-13-16-225x300 - Copy.jpg,18338,225,300,RGB,True,8cdf7dfd71f2855d73e1b3bd6f84671e9d44d009c997784062d1e7b3e3a0db75,8f170c8defcfcc08
Cotton,train,bacterial_blight,bact66.jpg,191801,1024,768,RGB,True,be3da91f8616f2e3e4482d0e12e76b49c65305e2ab084cc7439d3dfe3c93c92c,8cccf83375b2b269
Cotton,train,bacterial_blight,bact92.jpg,99782,619,768,RGB,True,0a8254a3bb629436478b6dca593da92b9ee8ecffc9ee78ae154a1a1ae01bc99c,9c676fd63723eec9
Cotton,train,bacterial_blight,bact62.jpg,177811,768,1024,RGB,True,e8f830e7cf6c09c1f34d104968c7de6d458f1f86737399003ae0967dbc0212f4,0af990d0d280bc40
Cotton,train,bacterial_blight,bact153.png,267465,377,275,RGBA,True,b734c821b3ed66134d9ac26a698270123f426e844581a0303260f609c061b3da,999b0d4c4bcc4ec6
Cotton,train,bacterial_blight,bact1.jpg,58668,499,330,RGB,True,c049be42541428aaeea55eff0338bcec6ed9ce993861b139c7f8ce2d412a771e,c4435152032148cc
Cotton,train,bacterial_blight,bact358.jpg,59868,336,600,RGB,True,36df360b15e4094469bc35b2a72a2ceb272472ea775d8d885b5301cf9144e7ea,2bce60fad23726e1
Cotton,train,bacterial_blight,bact217.jpg,15499,169,300,RGB,True,620ad9977ef3b0bc0d362283d9604e2812cf07ebefddd2614e3f3aeb0e5dc15b,270b09cc83c3d9b8
Cotton,train,bacterial_blight,bact346.jpg,22201,300,225,RGB,True,a71e490533c7f501db63b6d911fc53ceff1c38cb489efa5e77e98559d85e3d40,070302331b86868e
Cotton,train,bacterial_blight,bact318.jpg,27881,225,300,RGB,True,638bf33ae24e37fb6f48866903567bda6f770716c63eea0489d11c1cd06e78af,2b339b9743f3c20a
Cotton,train,bacterial_blight,bact278.jpg,30578,250,380,RGB,True,a72d8320285e8c49b5f10ddcbc9a7996cd17ec595c7d4c515494945983bfdca8,c7cd950dcdeadc9c
Cotton,train,bacterial_blight,bact28.jpg,52922,720,540,RGB,True,f14c805319ed5546a0c21f3876d35903574a82929dc622f14199e8525a3fc637,73b3b7d6f263646e
Cotton,train,bacterial_blight,bact13.jpg,46372,540,720,RGB,True,4cb5ca53f4522d5bf3aedd1b765cd2f6a5ab97dc2fcf43a92e6c7984605d2924,707172d61272b1b1
