record_id,state,district,taluk,hobli,office_type,rsk_name,office_name,designation,officer_name,cug_number,all_phones,place_of_office,pincode,verification_status,source_sl_no,source_line,source_record_raw
KA_MANDYA_MANDYA_4039,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Mandya,AO,,8277933619,8277933619,Mandya,,VERIFIED_FROM_OFFICIAL_SOURCE,34,4039,Mandya | AO | 8277933619
KA_MANDYA_MANDYA_4043,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Mandya,AO,,8277933620,8277933620,Mandya,,VERIFIED_FROM_OFFICIAL_SOURCE,35,4043,Mandya | AO | 8277933620
KA_MANDYA_MANDYA_4047,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Mandya,AO,,8277933621,8277933621,Mandya,,VERIFIED_FROM_OFFICIAL_SOURCE,36,4047,Mandya | AO | 8277933621
KA_MANDYA_MANDYA_4051,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Mandya,AO,,8277933622,8277933622,Mandya,,VERIFIED_FROM_OFFICIAL_SOURCE,37,4051,Mandya | AO | 8277933622
KA_MANDYA_MANDYA_4055,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Mandya,AO,,8277933625,8277933625,Mandya,,VERIFIED_FROM_OFFICIAL_SOURCE,38,4055,Mandya | AO | 8277933625
KA_MANDYA_MANDYA_4059,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Mandya,AAO,,8277933627,8277933627,Mandya,,VERIFIED_FROM_OFFICIAL_SOURCE,39,4059,Mandya | AAO | 8277933627
KA_MANDYA_MANDYA_4063,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Malavalli,ADA,,8277933648,8277933648,Malavalli,,VERIFIED_FROM_OFFICIAL_SOURCE,40,4063,"Assiatant Director Of Agriculture, Malavalli Taluk | Malavalli | ADA | 8277933648"
KA_MANDYA_MANDYA_4068,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Malavalli,TO,,8277933635,8277933635,Malavalli,,VERIFIED_FROM_OFFICIAL_SOURCE,41,4068,Malavalli | TO | 8277933635
KA_MANDYA_MANDYA_4072,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Malavalli,AO,,8277933653,8277933653,Malavalli,,VERIFIED_FROM_OFFICIAL_SOURCE,42,4072,Malavalli | AO | 8277933653
KA_MANDYA_MANDYA_4076,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Malavalli,AO,,8277933655,8277933655,Malavalli,,VERIFIED_FROM_OFFICIAL_SOURCE,43,4076,Malavalli | AO | 8277933655
KA_MANDYA_MANDYA_4080,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Malavalli,AO,,8277933649,8277933649,Malavalli,,VERIFIED_FROM_OFFICIAL_SOURCE,44,4080,Malavalli | AO | 8277933649
KA_MANDYA_MANDYA_4084,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Malavalli,AO,,8277933652,8277933652,Malavalli,,VERIFIED_FROM_OFFICIAL_SOURCE,45,4084,Malavalli | AO | 8277933652
KA_MANDYA_MANDYA_4088,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,ADA,,8277933626,8277933626,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,46,4088,"Assiatant Director Of Agriculture, Maddur Taluk | Maddur | ADA | 8277933626"
KA_MANDYA_MANDYA_4093,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933629,8277933629,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,47,4093,Maddur | AO | 8277933629
KA_MANDYA_MANDYA_4097,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933638,8277933638,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,48,4097,Maddur | AO | 8277933638
KA_MANDYA_MANDYA_4101,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933630,8277933630,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,49,4101,Maddur | AO | 8277933630
KA_MANDYA_MANDYA_4105,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933644,8277933644,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,50,4105,Maddur | AO | 8277933644
KA_MANDYA_MANDYA_4109,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933639,8277933639,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,51,4109,Maddur | AO | 8277933639
KA_MANDYA_MANDYA_4113,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933643,8277933643,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,52,4113,Maddur | AO | 8277933643
KA_MANDYA_MANDYA_4117,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,TO 2,,8277933628,8277933628,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,53,4117,Maddur | TO 2 | 8277933628
KA_MANDYA_MANDYA_4121,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Maddur,AO,,8277933645,8277933645,Maddur,,VERIFIED_FROM_OFFICIAL_SOURCE,54,4121,Maddur | AO | 8277933645
KA_MANDYA_MANDYA_4125,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Srirangapatna,ADA,,8277933656,8277933656,Srirangapatna,,VERIFIED_FROM_OFFICIAL_SOURCE,55,4125,"Assiatant Director Of Agriculture, Srirangapatna Taluk | Srirangapatna | ADA | 8277933656"
KA_MANDYA_MANDYA_4130,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Srirangapatna,AO,,8277933657,8277933657,Srirangapatna,,VERIFIED_FROM_OFFICIAL_SOURCE,56,4130,Srirangapatna | AO | 8277933657
KA_MANDYA_MANDYA_4134,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Srirangapatna,AO,,8277933659,8277933659,Srirangapatna,,VERIFIED_FROM_OFFICIAL_SOURCE,57,4134,Srirangapatna | AO | 8277933659
KA_MANDYA_MANDYA_4138,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Srirangapatna,AO,,8277933660,8277933660,Srirangapatna,,VERIFIED_FROM_OFFICIAL_SOURCE,58,4138,Srirangapatna | AO | 8277933660
KA_MANDYA_MANDYA_4142,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Srirangapatna,AO,,8277933662,8277933662,Srirangapatna,,VERIFIED_FROM_OFFICIAL_SOURCE,59,4142,Srirangapatna | AO | 8277933662
KA_MANDYA_MANDYA_4146,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Pandavapura,ADA,,8277933667,8277933667,Pandavapura,,VERIFIED_FROM_OFFICIAL_SOURCE,60,4146,"Assiatant Director Of Agriculture, Pandavapura Taluk | Pandavapura | ADA | 8277933667"
KA_MANDYA_MANDYA_4151,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Pandavapura,AO,,8277933674,8277933674,Pandavapura,,VERIFIED_FROM_OFFICIAL_SOURCE,61,4151,Pandavapura | AO | 8277933674
KA_MANDYA_MANDYA_4155,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Pandavapura,AO,,8277933669,8277933669,Pandavapura,,VERIFIED_FROM_OFFICIAL_SOURCE,62,4155,Pandavapura | AO | 8277933669
KA_MANDYA_MANDYA_4159,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Pandavapura,AO,,8277933671,8277933671,Pandavapura,,VERIFIED_FROM_OFFICIAL_SOURCE,63,4159,Pandavapura | AO | 8277933671
KA_MANDYA_MANDYA_4163,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K R Pete,ADA,,8277933676,8277933676,K R Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,64,4163,"Assiatant Director Of Agriculture, K.R.Pete Taluk | K R Pete | ADA | 8277933676"
KA_MANDYA_MANDYA_4168,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K R Pete,TO-2,,8277933680,8277933680,K R Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,65,4168,K R Pete | TO-2 | 8277933680
KA_MANDYA_MANDYA_4172,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K R Pete,AO,,8277933683,8277933683,K R Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,66,4172,K R Pete | AO | 8277933683
KA_MANDYA_MANDYA_4176,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K.R.Pete,AO,,8277933684,8277933684,K.R.Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,67,4176,K.R.Pete | AO | 8277933684
KA_MANDYA_MANDYA_4180,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K R Pete,AO,,8277933685,8277933685,K R Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,68,4180,K R Pete | AO | 8277933685
KA_MANDYA_MANDYA_4184,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K.R.Pete,AO,,8277933686,8277933686,K.R.Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,69,4184,K.R.Pete | AO | 8277933686
KA_MANDYA_MANDYA_4188,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K R Pete,AO,,8277933682,8277933682,K R Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,70,4188,K R Pete | AO | 8277933682
KA_MANDYA_MANDYA_4192,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,K R Pete,TO-1,,8277933677,8277933677,K R Pete,,VERIFIED_FROM_OFFICIAL_SOURCE,71,4192,K R Pete | TO-1 | 8277933677
KA_MANDYA_MANDYA_4196,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,ADA,,8277933687,8277933687,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,72,4196,"Assiatant Director Of Agriculture, Nagamangala Taluk | Nagamangala | ADA | 8277933687"
KA_MANDYA_MANDYA_4201,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,TO-1,,8277933688,8277933688,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,73,4201,Nagamangala | TO-1 | 8277933688
KA_MANDYA_MANDYA_4205,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,AO,,8277933623,8277933623,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,74,4205,Nagamangala | AO | 8277933623
KA_MANDYA_MANDYA_4209,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,AO,,8277933693,8277933693,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,75,4209,Nagamangala | AO | 8277933693
KA_MANDYA_MANDYA_4213,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,AO,,8277933694,8277933694,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,76,4213,Nagamangala | AO | 8277933694
KA_MANDYA_MANDYA_4217,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,AO,,8277933695,8277933695,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,77,4217,Nagamangala | AO | 8277933695
KA_MANDYA_MANDYA_4221,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,AO,,8277933641,8277933641,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,78,4221,Nagamangala | AO | 8277933641
KA_MANDYA_MANDYA_4225,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,Nagamangala,AO,,8277933661,8277933661,Nagamangala,,VERIFIED_FROM_OFFICIAL_SOURCE,79,4225,Nagamangala | AO | 8277933661
KA_MANDYA_MANDYA_4229,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,V.C Farm,ADA DATC,,8277933624,8277933624,V.C Farm,,VERIFIED_FROM_OFFICIAL_SOURCE,80,4229,"District Agriculture Training Centre, V.C.Farm, Mandya | V.C Farm | ADA DATC | 8277933624"
KA_MANDYA_MANDYA_4234,Karnataka,Mandya,Mandya,,DEPARTMENT_OFFICE,,V.C Farm,ADA DATC,,8277933650,8277933650,V.C Farm,,VERIFIED_FROM_OFFICIAL_SOURCE,81,4234,V.C Farm | ADA DATC | 8277933650
KA_KODAGU_KODAGU_4243,Karnataka,Kodagu,Kodagu,,DEPARTMENT_OFFICE,,"JDA Office, Kodagu District, Madikeri.",Joint Director of Agriculture,,8277931900,8277931900,"JDA Office, Kodagu District, Madikeri.",,VERIFIED_FROM_OFFICIAL_SOURCE,1,4243,"JDA Office, Kodagu District, Madikeri. | Joint Director of Agriculture | 8277931900"
KA_KODAGU_KODAGU_4247,Karnataka,Kodagu,Kodagu,,DEPARTMENT_OFFICE,,"JDA Office, Madikeri.",Assistant director of agriculture (SMS),,8277929492,8277929492,"JDA Office, Madikeri.",,VERIFIED_FROM_OFFICIAL_SOURCE,2,4247,"JDA Office, Madikeri. | Assistant director of agriculture (SMS) | 8277929492"
KA_KODAGU_KODAGU_4251,Karnataka,Kodagu,Kodagu,,DEPARTMENT_OFFICE,,"JDA Office, Madikeri.",Assistant director of agriculture (M&E),,8991027510,8991027510,"JDA Office, Madikeri.",,VERIFIED_FROM_OFFICIAL_SOURCE,3,4251,"JDA Office, Madikeri. | Assistant director of agriculture (M&E) | 8991027510"
KA_KODAGU_KODAGU_4255,Karnataka,Kodagu,Kodagu,,DEPARTMENT_OFFICE,,"DDA Office, Madikeri",Deputy Director of Agriculture,,8277931901,8277931901,"DDA Office, Madikeri",,VERIFIED_FROM_OFFICIAL_SOURCE,4,4255,"DDA Office, Madikeri | Deputy Director of Agriculture | 8277931901"
KA_KODAGU_MADIKERI_4259,Karnataka,Kodagu,Madikeri,,DEPARTMENT_OFFICE,,ADA OFFICE Madikeri,Assistant Director of Agriculture,,8884003312,8884003312,ADA OFFICE Madikeri,,VERIFIED_FROM_OFFICIAL_SOURCE,5,4259,ADA OFFICE Madikeri | Assistant Director of Agriculture | 8884003312
KA_KODAGU_MADIKERI_4263,Karnataka,Kodagu,Madikeri,,DEPARTMENT_OFFICE,,ADA OFFICE Madikeri,Agriculture officer,,8277931904,8277931904,ADA OFFICE Madikeri,,VERIFIED_FROM_OFFICIAL_SOURCE,6,4263,ADA OFFICE Madikeri | Agriculture officer | 8277931904
KA_KODAGU_SOMWARPET_4267,Karnataka,Kodagu,SOMWARPET,,DEPARTMENT_OFFICE,,ADA OFFICE SOMWARPET,Assistant Director of Agriculture,,8277931907,8277931907,ADA OFFICE SOMWARPET,,VERIFIED_FROM_OFFICIAL_SOURCE,7,4267,ADA OFFICE SOMWARPET | Assistant Director of Agriculture | 8277931907
KA_KODAGU_SOMWARPET_4271,Karnataka,Kodagu,SOMWARPET,,DEPARTMENT_OFFICE,,ADA OFFICE SOMWARPET,Agriculture officer/ TO-2,,8277931909,8277931909,ADA OFFICE SOMWARPET,,VERIFIED_FROM_OFFICIAL_SOURCE,8,4271,ADA OFFICE SOMWARPET | Agriculture officer/ TO-2 | 8277931909
KA_KODAGU_SOMWARPET_4275,Karnataka,Kodagu,SOMWARPET,,RSK,Shanivarasanthe,RSK Shanivarasanthe,Agriculture officer,,8277931908,8277931908,RSK Shanivarasanthe,,VERIFIED_FROM_OFFICIAL_SOURCE,9,4275,RSK Shanivarasanthe | Agriculture officer | 8277931908
KA_KODAGU_VIRAJPET_4279,Karnataka,Kodagu,virajpet,,DEPARTMENT_OFFICE,,"Assistant Director of Agriculture office Gandhinagara,virajpet Taluk",Assistant Director of Agriculture,,8277929456,8277929456,"Assistant Director of Agriculture office Gandhinagara,virajpet Taluk",,VERIFIED_FROM_OFFICIAL_SOURCE,10,4279,"Assistant Director of Agriculture office Gandhinagara,virajpet Taluk | Assistant Director of Agriculture | 8277929456"
KA_KODAGU_VIRAJPET_4283,Karnataka,Kodagu,virajpet,,RSK,"Kasaba Gandhinagara,virajpet Taluk","RSK Kasaba Gandhinagara,virajpet Taluk",Agriculture Officer,,8277931916,8277931916,"Raitha Samparka Kendra Kasaba Gandhinagara,virajpet Taluk",,VERIFIED_FROM_OFFICIAL_SOURCE,11,4283,"Raitha Samparka Kendra Kasaba Gandhinagara,virajpet Taluk | Agriculture Officer | 8277931916"
KA_KODAGU_VIRAJPET_4287,Karnataka,Kodagu,virajpet,,RSK,"Ammathi,virajpet Taluk","RSK Ammathi,virajpet Taluk",Agriculture Officer (Incharge),,8277929567,8277929567,"Raitha Samparka Kendra Ammathi,virajpet Taluk",,VERIFIED_FROM_OFFICIAL_SOURCE,12,4287,"Raitha Samparka Kendra Ammathi,virajpet Taluk | Agriculture Officer (Incharge) | 8277929567"
KA_KODAGU_BALELE_HOBLI_PONNAMPET_4291,Karnataka,Kodagu,Balele Hobli Ponnampet,Balele,RSK,"near Gramapanchayath,Balele Hobli Ponnampet Taluk","RSK near Gramapanchayath,Balele Hobli Ponnampet Taluk",Agriculture Officer,,8884003315,8884003315,"Raitha Samparka Kendra near Gramapanchayath,Balele Hobli Ponnampet Taluk",,VERIFIED_FROM_OFFICIAL_SOURCE,13,4291,"Raitha Samparka Kendra near Gramapanchayath,Balele Hobli Ponnampet Taluk | Agriculture Officer | 8884003315"
KA_KODAGU_PONNAMPET_4295,Karnataka,Kodagu,Ponnampet,Ponnampet,RSK,"Arvathoklu, Ponnampet Hobli, Ponnampet Taluk","RSK Arvathoklu, Ponnampet Hobli, Ponnampet Taluk",Agriculture Officer,,8277931915,8277931915,"Raitha Samparka Kendra Arvathoklu, Ponnampet Hobli, Ponnampet Taluk",,VERIFIED_FROM_OFFICIAL_SOURCE,14,4295,"Raitha Samparka Kendra Arvathoklu, Ponnampet Hobli, Ponnampet Taluk | Agriculture Officer | 8277931915"
KA_KODAGU_NEAR_GRAMAPANCHAYATH_SRIMANGALA_HOBLI_PONNAMPET_4299,Karnataka,Kodagu,Near Gramapanchayath Srimangala Hobli Ponnampet,Gramapanchayath Srimangala,RSK,Near Gramapanchayath Srimangala Hobli Ponnampet Taluk,RSK Near Gramapanchayath Srimangala Hobli Ponnampet Taluk,Agriculture Officer (Incharge),,8277929595,8277929595,"Raitha Samparka Kendra, Near Gramapanchayath Srimangala Hobli Ponnampet Taluk",,VERIFIED_FROM_OFFICIAL_SOURCE,15,4299,"Raitha Samparka Kendra, Near Gramapanchayath Srimangala Hobli Ponnampet Taluk | Agriculture Officer (Incharge) | 8277929595"
KA_KODAGU_NEAR_GRAMAPANCHAYATH_SRIMANGALA_HOBLI_PONNAMPET_4303,Karnataka,Kodagu,Near Gramapanchayath Srimangala Hobli Ponnampet,,DEPARTMENT_OFFICE,,"DATC, Kudige",Assistant Director of Agriculture,,8277929459,8277929459,"DATC, Kudige",,VERIFIED_FROM_OFFICIAL_SOURCE,16,4303,"DATC, Kudige | Assistant Director of Agriculture | 8277929459"
KA_KODAGU_NEAR_GRAMAPANCHAYATH_SRIMANGALA_HOBLI_PONNAMPET_4307,Karnataka,Kodagu,Near Gramapanchayath Srimangala Hobli Ponnampet,,DEPARTMENT_OFFICE,,"DATC, Kudige",Agriculture Officer,,8277931914,8277931914,"DATC, Kudige",,VERIFIED_FROM_OFFICIAL_SOURCE,17,4307,"DATC, Kudige | Agriculture Officer | 8277931914"
KA_KODAGU_NEAR_GRAMAPANCHAYATH_SRIMANGALA_HOBLI_PONNAMPET_4311,Karnataka,Kodagu,Near Gramapanchayath Srimangala Hobli Ponnampet,,DEPARTMENT_OFFICE,,"DATC, Kudige",Agriculture Officer,,8277929449,8277929449,"DATC, Kudige",,VERIFIED_FROM_OFFICIAL_SOURCE,18,4311,"DATC, Kudige | Agriculture Officer | 8277929449"
KA_MYSURU_MYSURU_4321,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"JDA, Public office building, Mysore- 570004",JDA,,8277933100,8277933100,"O/o JDA, Public office building, Mysore- 570004",570004,VERIFIED_FROM_OFFICIAL_SOURCE,1,4321,"O/o JDA, Mysore | JDA | O/o JDA, Public office building, Mysore- 570004 | 8277933100"
KA_MYSURU_MYSURU_4326,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"JDA, Public office building, Mysore- 570004",ADA (HQ),,8277933106,8277933106,"O/o JDA, Public office building, Mysore- 570004",570004,VERIFIED_FROM_OFFICIAL_SOURCE,2,4326,"O/o JDA, Mysore | ADA (HQ) | O/o JDA, Public office building, Mysore- 570004 | 8277933106"
KA_MYSURU_MYSURU_4331,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"JDA, Public office building, Mysore- 570004",ADA(SMS),,8277933104,8277933104,"O/o JDA, Public office building, Mysore- 570004",570004,VERIFIED_FROM_OFFICIAL_SOURCE,3,4331,"O/o JDA, Mysore | ADA(SMS) | O/o JDA, Public office building, Mysore- 570004 | 8277933104"
KA_MYSURU_MYSURU_4336,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"JDA, Public office building, Mysore- 570004",ADA(M&E),,8277933105,8277933105,"O/o JDA, Public office building, Mysore- 570004",570004,VERIFIED_FROM_OFFICIAL_SOURCE,4,4336,"O/o JDA, Mysore | ADA(M&E) | O/o JDA, Public office building, Mysore- 570004 | 8277933105"
KA_MYSURU_MYSURU_4341,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"JDA, Public office building, Mysore- 570004",ADA (Vigi),,8277933110,8277933110,"O/o JDA, Public office building, Mysore- 570004",570004,VERIFIED_FROM_OFFICIAL_SOURCE,5,4341,"O/o JDA, Mysore | ADA (Vigi) | O/o JDA, Public office building, Mysore- 570004 | 8277933110"
KA_MYSURU_MYSURU_4346,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"JDA, Public office building, Mysore- 570004",AO,,8277933107,8277933107,"O/o JDA, Public office building, Mysore- 570004",570004,VERIFIED_FROM_OFFICIAL_SOURCE,6,4346,"O/o JDA, Mysore | AO | O/o JDA, Public office building, Mysore- 570004 | 8277933107"
KA_MYSURU_MYSURU_4351,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"DDA 1, MYSORE - 570010",DDA,,8277933101,8277933101,"DDA 1, MYSORE - 570010",570010,VERIFIED_FROM_OFFICIAL_SOURCE,7,4351,"DDA 1, Mysore | DDA | DDA 1, MYSORE - 570010 | 8277933101"
KA_MYSURU_MYSURU_4356,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"DDA 1, MYSORE - 570010",AO(TO),,8277933181,8277933181,"DDA 1, MYSORE - 570010",570010,VERIFIED_FROM_OFFICIAL_SOURCE,8,4356,"DDA 1, Mysore | AO(TO) | DDA 1, MYSORE - 570010 | 8277933181"
KA_MYSURU_MYSURU_4361,Karnataka,Mysuru,Mysuru,,DEPARTMENT_OFFICE,,"DDA 1, MYSORE - 570010",AO(TO),,8277933114,8277933114,"DDA 1, MYSORE - 570010",570010,VERIFIED_FROM_OFFICIAL_SOURCE,9,4361,"DDA 1, Mysore | AO(TO) | DDA 1, MYSORE - 570010 | 8277933114"
KA_MYSURU_MYSORE_4366,Karnataka,Mysuru,MYSORE,,DEPARTMENT_OFFICE,,"ADA, MYSORE - 570005",ADA,,8277933153,8277933153,"ADA, MYSORE - 570005",570005,VERIFIED_FROM_OFFICIAL_SOURCE,10,4366,"ADA, Mysore | ADA | ADA, MYSORE - 570005 | 8277933153"
KA_MYSURU_MYSORE_4371,Karnataka,Mysuru,MYSORE,,DEPARTMENT_OFFICE,,"ADA, MYSORE - 570005",AO,,8277933173,8277933173,"ADA, MYSORE - 570005",570005,VERIFIED_FROM_OFFICIAL_SOURCE,11,4371,"ADA, Mysore | AO | ADA, MYSORE - 570005 | 8277933173"
KA_MYSURU_MYSORE_4376,Karnataka,Mysuru,MYSORE,,DEPARTMENT_OFFICE,,"ADA, MYSORE - 570005",AO,,8277933158,8277933158,"ADA, MYSORE - 570005",570005,VERIFIED_FROM_OFFICIAL_SOURCE,12,4376,"ADA, Mysore | AO | ADA, MYSORE - 570005 | 8277933158"
KA_MYSURU_MYSURU_4381,Karnataka,Mysuru,Mysuru,,RSK,VARUNA,RSK VARUNA,AO,,8277933178,8277933178,"RSK, VARUNA - 570010",570010,VERIFIED_FROM_OFFICIAL_SOURCE,13,4381,"ADA, Mysore | AO | RSK, VARUNA - 570010 | 8277933178"
KA_MYSURU_MYSURU_4386,Karnataka,Mysuru,Mysuru,,RSK,JAYAPURA,RSK JAYAPURA,AO,,8277933163,8277933163,"RSK, JAYAPURA - 570008",570008,VERIFIED_FROM_OFFICIAL_SOURCE,14,4386,"ADA, Mysore | AO | RSK, JAYAPURA - 570008 | 8277933163"
KA_MYSURU_MYSURU_4391,Karnataka,Mysuru,Mysuru,,RSK,YELAWALA,RSK YELAWALA,AAO,,8277933155,8277933155,"RSK, YELAWALA - 571130",571130,VERIFIED_FROM_OFFICIAL_SOURCE,15,4391,"ADA, Mysore | AAO | RSK, YELAWALA - 571130 | 8277933155"
KA_MYSURU_NANJANGUD_4396,Karnataka,Mysuru,NANJANGUD,,DEPARTMENT_OFFICE,,"ADA, NANJANGUD - 571301",ADA,,8277933168,8277933168,"ADA, NANJANGUD - 571301",571301,VERIFIED_FROM_OFFICIAL_SOURCE,16,4396,"ADA, Nanjangud | ADA | ADA, NANJANGUD - 571301 | 8277933168"
KA_MYSURU_NANJANGUD_4401,Karnataka,Mysuru,NANJANGUD,,DEPARTMENT_OFFICE,,"ADA, NANJANGUD - 571301",AO,,8277933201,8277933201,"ADA, NANJANGUD - 571301",571301,VERIFIED_FROM_OFFICIAL_SOURCE,17,4401,"ADA, Nanjangud | AO | ADA, NANJANGUD - 571301 | 8277933201"
KA_MYSURU_NANJANGUD_4406,Karnataka,Mysuru,Nanjangud,,RSK,CHIKKAIAHNACHATRA,RSK CHIKKAIAHNACHATRA,AO,,8277933171,8277933171,"RSK, CHIKKAIAHNACHATRA - 571302",571302,VERIFIED_FROM_OFFICIAL_SOURCE,18,4406,"ADA, Nanjangud | AO | RSK, CHIKKAIAHNACHATRA - 571302 | 8277933171"
KA_MYSURU_NANJANGUD_4411,Karnataka,Mysuru,Nanjangud,,RSK,KASABA,RSK KASABA,AO,,8277933169,8277933169,"RSK, KASABA - 571301",571301,VERIFIED_FROM_OFFICIAL_SOURCE,19,4411,"ADA, Nanjangud | AO | RSK, KASABA - 571301 | 8277933169"
KA_MYSURU_NANJANGUD_4416,Karnataka,Mysuru,Nanjangud,,RSK,BILIGERE,RSK BILIGERE,AO,,8277933184,8277933184,"RSK, BILIGERE - 571129",571129,VERIFIED_FROM_OFFICIAL_SOURCE,20,4416,"ADA, Nanjangud | AO | RSK, BILIGERE - 571129 | 8277933184"
KA_MYSURU_NANJANGUD_4421,Karnataka,Mysuru,Nanjangud,,RSK,HULLAHALLI,RSK HULLAHALLI,AO,,8277933184,8277933184,"RSK, HULLAHALLI (INCHARGE) - 571314",571314,VERIFIED_FROM_OFFICIAL_SOURCE,21,4421,"ADA, Nanjangud | AO | RSK, HULLAHALLI (INCHARGE) - 571314 | 8277933184"
KA_MYSURU_NANJANGUD_4426,Karnataka,Mysuru,Nanjangud,,RSK,DODDAKOWLANDE,RSK DODDAKOWLANDE,AO,,8277933167,8277933167,"RSK, DODDAKOWLANDE - 571312",571312,VERIFIED_FROM_OFFICIAL_SOURCE,22,4426,"ADA, Nanjangud | AO | RSK, DODDAKOWLANDE - 571312 | 8277933167"
