crop,duplicate_file,original_file,sha256,action
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(443).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\534e3551-79be-4101-92ac-2996761db483___Crnl_L.Mold 6707.JPG,4b7ac57f42ab0ed8d4835797f8786c7c59de8ae0a5693d1e9ed8a2885152cd8d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(445).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\544d95c7-34a8-442b-8471-3071612ec4ae___Crnl_L.Mold 8881.JPG,2cbdf707c906c6d7684ff1464b9e2054ca90462ea390eb09ed06f0f53fd3c111,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(446).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\546f348a-359a-4cff-8cdd-c87ecb1cec95___Crnl_L.Mold 6873.JPG,fde8529859d03298c62616c0ece1fa6ba3e000327bb6ab665d201fd2557f1d1e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(447).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\561e6144-f53b-477e-96ef-88deff234bc6___Crnl_L.Mold 6855.JPG,e5230ba321dc2df80c30b07ad5197f77111b9bd739385e9b097a316df5713321,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(448).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\600a933c-9490-4ae7-b7e7-5177992b9bb8___Crnl_L.Mold 8633.JPG,ce80dc676b0a3bdc285f76fa9cc8d6c27552fb07bf4b9a4de4c016103569a3c7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(449).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\601c3e63-5248-414a-b08c-3aa66b9cc8f0___Crnl_L.Mold 8939.JPG,b1e341f7e2297e0e64e29c362057104f133eb597682c6ff21ffbcab71ffb24df,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(452).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\619f232e-e49b-4ec8-bb48-552632b2c660___Crnl_L.Mold 9050.JPG,b015a1090de9bf1e38fec412846f89c8c19cd39f7b520023568d2bd9eac3bab1,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(453).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\624b9411-3aef-4d0e-a62a-f7feb5fad021___Crnl_L.Mold 6881.JPG,ed3fa9ce6f15aade53680ec36646312a4a08dbe93c7eaf5b64333fbda2eaec81,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(454).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\625e4181-9290-45e1-986c-1c168d912a6d___Crnl_L.Mold 9017.JPG,f30cb52312672d04b8e1b0d75088fbc8c2b2582c84aee3c01d2261d5286e67fa,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(455).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\629b73e7-834a-4b53-a164-bdc3a2030417___Crnl_L.Mold 8816.JPG,cc12f6a6965683f32bca46065a68e1e28d4c3858e152e69616a35da83ca22246,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(456).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\651f89b5-fe33-495e-896a-f37e2158234c___Crnl_L.Mold 8721.JPG,7d854bed320338ca4083c7ebf19b1fd44a1753c9cd5aba57183592499f533038,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(458).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\662d31b7-5dcb-4af1-b645-20b83610d1ee___Crnl_L.Mold 8687.JPG,43d82a5aa8f667a99e8f36d3eb585c7077119e7e6e5a78b472db11c81bb1e157,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(459).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\676a35ff-f0b2-43c8-bb58-ab531c46516a___Crnl_L.Mold 9005.JPG,97a7251ae8ea1af7b2354f3837a5f8b3916284e6887f0046fa01f7e674794c78,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(460).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG,da134693ae63c823eb13fa0c793f74e24b32439242c623f74cfd730ace00c593,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(463).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\722e11c3-9b08-4192-9ad0-142e9240914c___Crnl_L.Mold 8920.JPG,f1a6e7e7e516933d029a63dd5f55dcf310883e9df449be95092e356a7c322cdb,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(464).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\731cf3e6-e1a9-4258-9679-d7502ad51914___Crnl_L.Mold 7127.JPG,336410f35ca96de3e691215a9eaafdfa2b9c1d987b43f852371cd13b5b0dca3d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(465).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\735f7469-96ea-4e79-9865-72883d3c16db___Crnl_L.Mold 8998.JPG,be63e9067d694ea7fac4e4fffdc1dd095611ada5790dc148b694c7c438b74b63,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(467).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\0741bcde-474a-4b81-b6d5-217ab4f7d0e9___Crnl_L.Mold 6660.JPG,94b30c62a88271377d2d27f79ebd12f37fca4ad434a122864f1be82e9f503fb9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(469).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\770f7e1c-99a6-4441-9281-015935d290ef___Crnl_L.Mold 6937.JPG,3becb6835863479bf01bcc8f169536135d8676b16c01df34ec8f24894e2443b5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(470).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\774d3b86-63a3-46a7-9355-9aa512d70e19___Crnl_L.Mold 8914.JPG,7b42138067a91bb3855bc270eac7f753545a6f19b8c31ea74b5bbf45ba924f52,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(472).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\783ab4f6-4790-4381-8583-67ae6d7ac80b___Crnl_L.Mold 7088.JPG,fec16836f2046f41781243e443aabbf02fc999b1825f5353e8ab1b7da1408d53,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(473).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\790cfb1d-4926-46bb-bd50-b750e823c72a___Crnl_L.Mold 7130.JPG,e255780627f17329c9b5c7656bd0e32ac829ff49cbcc1d2997d3bf8e148cf3e1,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(474).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\791aae0d-94d2-4d06-b696-6ffd297f2ccb___Crnl_L.Mold 8888.JPG,b0224a8a9d75b3cdc52d3a49c99d6fcb152ac9b10a0f64cfe58f40f5485a2222,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(476).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\808fed44-acfc-492e-b295-9711805936b1___Crnl_L.Mold 8678.JPG,0077201792a070c90b8e6e373295c9fab81f72631596478183576a62d07340d8,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(478).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\835f4a10-45e2-4b7d-9b06-90318ea60082___Crnl_L.Mold 6960.JPG,2ecba88f03594a9f50a1d66462ac30f1f0ea1550ccd40d7a1fa4377a9618fd1a,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(480).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\866d57df-74c8-4546-9f82-d03b3c554556___Crnl_L.Mold 8981.JPG,57a048eaebb3df9cd6d2d99d311d5c336387b5041a39762bd53d7044a6511749,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(483).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\904a5f71-4358-44b5-98ff-3681df988769___Crnl_L.Mold 6601.JPG,7dc33677d8390a30ba24bb568133243474716d676b165350b51dd8d44cc43ad8,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(484).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\905a051a-0649-4b4a-8dc7-273952cbd832___Crnl_L.Mold 6574.JPG,eedd53958071c54dd7f2463ef0b8de60e980ef7feafcda6483287208a32b5c90,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(487).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\921e0584-a414-4905-99e6-6d37a49427bc___Crnl_L.Mold 8941.JPG,240355c2e97c95effe8aa401cd8f3cb9a2b6aad1426eda98d9aa3f77aaf4092e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(489).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\937ddfca-ced9-419b-b25d-314ec99847f7___Crnl_L.Mold 8726.JPG,511003006322f6f3fb3f32de6674f80dcec715a9cecbccaa0a6c644d8a06912b,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(490).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\937f14d9-4aae-47a3-9f27-b6f13a1ee14b___Crnl_L.Mold 8691.JPG,a5c0fc6ba7cebb551f41efce977f196843c1777e50bb163094ca2d268a9ab20d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(494).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\970e073d-a091-4be9-9a3a-42374ecfe7c8___Crnl_L.Mold 8627.JPG,55f82c54f7302975bcf9959c54df62c9b84ff1de927101924417be1da078e619,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(495).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\974bc246-0ab0-4a54-95c8-dd0b557f676b___Crnl_L.Mold 7059.JPG,7618e3ae5c0671c9bb923ed5e04c96302847a5540ad1289c75980d43159a1197,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(496).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\986df83a-fa2c-4c3a-8884-d28d04f9cb4e___Crnl_L.Mold 6769.JPG,0c41653b3843fb64d4c2f129572c6aa3110ecefd0f302eb202dd97d599a97cfe,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(498).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\1146e92b-d6b2-4a19-ac54-32141d680f41___Crnl_L.Mold 6725.JPG,bf608f5c1e23a0d1416dcd65cd462fad7940babaff7d7fe42daffa8b5352f777,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(501).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\1837d2d4-ec4b-445c-89f7-a974061a433a___Crnl_L.Mold 6975.JPG,05fb71315ed5cc79e1edb6efa582d1b8075bbb3c9c6d57082fda0808b9f1ee1c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(502).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\2026a463-c6a6-4500-b382-9b5cbd73f9cf___Crnl_L.Mold 8734.JPG,aedbac55e93ffb8abe854bb82eb7747a965fea52c42294ab4ac628aae937c3ff,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(503).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\2406a1dc-92d9-4cc9-a724-a67c73104717___Crnl_L.Mold 8750.JPG,cf319097b48b99e4ca58e88609c6ff4b42a832f55d5b6a4afec83c63b777ab13,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(504).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG,affbf40b83ca2312241cb1e612649d8a76558613ea0035eea34f8fcf34d35f64,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(506).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\2847f847-3048-487d-ae4f-c45e44d04d85___Crnl_L.Mold 8878.JPG,b0761d8208bccf285e20f89ff090f793b840bce92c570316a688ff3772ec80f3,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(507).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\2857df1b-3a91-46d2-ab63-926b329b4a28___Crnl_L.Mold 7102.JPG,f0caa7cc6b4de8ba6371ba4fb5460776297484ca1259599e43ee33fe6c5597f5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(509).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\3796e4d7-4ff5-411e-988b-893f7d8b701c___Crnl_L.Mold 8800.JPG,41ba4fca57330f75204f44f1c07b4c051607ab138ca1bf259886adbaec506e4b,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(510).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\3868a159-b5df-49d2-a689-1181ee1007dc___Crnl_L.Mold 8720.JPG,ed15776ad2c870216f7d4b0cdf744312aaa817664488ae4545d170cc8aff0781,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(512).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4152fc15-f9d5-4928-b177-b993db007110___Crnl_L.Mold 8876.JPG,f688a27b3c6e8673a8dcd625fa767c648ed4068c51058d7fe19917f7ab3eb214,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(513).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4172a7c2-35dc-426f-9b59-c7b1908edc5a___Crnl_L.Mold 6710.JPG,afd3546737babe8556a5cdfa7c2d2ee4d86f0a7289616bd215e6babbf1dbe803,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(515).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4375c98f-8986-4680-9432-afb29f839d7b___Crnl_L.Mold 6847.JPG,da4fffafbebeee29a517b194c54eab732422682914a8ab1c84d4fec299628d8c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(516).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4505fb9f-e46f-4d8f-b63e-b7d389811dab___Crnl_L.Mold 6907.JPG,865458ac6f60e1f747401110890f8105c4f15992ff1d1a47679a6ea0d68a19be,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(517).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4541dd58-9728-4492-8729-f4f174d774ac___Crnl_L.Mold 8992.JPG,f2e44ba4b4653dd204d98b833a938ade2dfa70a458ce75fdc097f4ef362bb8aa,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(518).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4615af1a-bf03-4e3a-9687-e62ce353f1e8___Crnl_L.Mold 8702.JPG,3c34e57c3bbad562f8bc8045dece8f746b8d7d1aa23995c4d69667542a2e0905,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(520).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\4721ba47-ec00-4557-bca6-ba454ddcb9a9___Crnl_L.Mold 6722.JPG,641a5a31075768cc5dc0cdbb72936e3bf5637962ff66fae3bd9929e4aad05518,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(523).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\5033c868-7977-4a3f-9705-1fb656e64459___Crnl_L.Mold 6813.JPG,2ea9be7cc29197216799f4bcbf8a3f5820834ea1d7982aa42f2887d4b954a62e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(526).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\5467ad1f-7db3-4b4d-907a-12ea50ef84c3___Crnl_L.Mold 7097.JPG,3d4cde794653a8b63e654a1855f68e7e9d13b92f4a63455f9b8cb3daaef36800,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(527).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\5784abe2-e3ea-44e8-aa2b-f5d316c851e5___Crnl_L.Mold 8813.JPG,c204c3ded73567ac14a800de7bb8648a845a7aec6ea4db2b4184c9f449681133,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(528).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\6337ca93-b6c5-439e-964b-9ad0b984c227___Crnl_L.Mold 6642.JPG,7cd99bcbb195a5ae06035b0237bec32724a34f755624a7c4f1f34e1b5bbc7f25,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(530).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\6540d96a-71ba-4c91-8319-c0f4019a1b8e___Crnl_L.Mold 6910.JPG,0a9161d8bdc7ecfa0795851306e5608a628f8c3c58ffd9056e802ef8790b4f44,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(531).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\6545ca24-20cc-4544-9f5e-ec0624c2466e___Crnl_L.Mold 8790.JPG,32719f92ae5be54b7afffc38f608eda50a437381e975703f1a7685085adaacc5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(532).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\6685d4bb-ddc5-40b3-b7cf-e4b71a713e31___Crnl_L.Mold 7019.JPG,0c04c6081b93988ec3d11aa113e15f9476502ff0a523be1820e6cae56e055860,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(533).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\06885d98-1412-4073-8800-9da44c3935c6___Crnl_L.Mold 6794.JPG,a1a52b4f0a96fd346f4ed3fae613d00a260c70b97f19c2ad53d21b7dca9f89f0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(535).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\7011fa6f-fba9-466e-a6d1-439370a4a37b___Crnl_L.Mold 6588.JPG,011c0a6488b47211947c77a2791d07a4d3273f3000e55774a05889b790e8ea58,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(537).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\7115a5d7-3157-4183-bda2-8d0b43f50276___Crnl_L.Mold 8898.JPG,07c2d020c5a5c9fadebcfd903ec242db700bce3b7446fd01f9299ef2fefa1749,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(538).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\7281a343-89af-4704-a7f7-2a7c2be56c39___Crnl_L.Mold 6525.JPG,7b0b443b982e79e8415c185db418ea5a901134dc1962589f590b84ad360717d7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(539).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\7922fafa-294f-4a34-999a-040d1a1a1d44___Crnl_L.Mold 6771.JPG,801fcac952d463badba5badae31c056f7d5f2d732d5d500311b1f4e5d1912be7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(540).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\8955f58d-9250-4070-9a6e-ebac0f4e473c___Crnl_L.Mold 9037.JPG,576d0f46cee9c4c40b76a970112d6b1f5022f17d38a0b563e235c40997cf1733,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(541).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\8989f67e-ccc0-4d37-a950-59d3a69856fe___Crnl_L.Mold 7175.JPG,4cf62ac154c7fe4b0f852515c5aeb7d6ad8d63ddad61c37ad32a2c9c32d8e0dc,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(545).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\9332f136-9cb8-4b78-b6fa-507b03fc6d6a___Crnl_L.Mold 6764.JPG,3f28101b54f9d8803a8a78c3ff2e2186ed865d574b2a464c65e99451f78fbdb8,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(549).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\9667b27d-09e8-4776-97bf-e6088227d26d___Crnl_L.Mold 6670.JPG,05b563ad935d5ef6dfba3afb0b1c306aea89e1074a96fab8b1e489f43cd42b04,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(550).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\9699b511-4dd6-4037-8cfe-c96c12a7b029___Crnl_L.Mold 8725.JPG,f3d2bfe5dc010ca5095ab6bc9c1ce0e1eb965823da1b09cffd5e38984ee85db8,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(552).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\9857cf56-43fc-40a6-8108-e6a9c10a8ef2___Crnl_L.Mold 9141.JPG,4b67f41ab2194b27b96978f1afba9910981e4c793998382f223197c45621aed8,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(555).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\13287ee6-523d-4cc9-b537-6df918dae5a2___Crnl_L.Mold 6528.JPG,343600ff1a16f3eacafd731d6901f478f34243efbad168c8e3f35d65f4228b8d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(557).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\19547a57-651f-4f9c-b1df-a4ce5b5fdffd___Crnl_L.Mold 8731.JPG,89d1afabbfe07a8bed8f5cbcb899017bbca2378dcefc500424ee1fb3554cbee3,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(558).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\26088b3b-58c2-4037-90e3-8c8d8c4cf441___Crnl_L.Mold 9119.JPG,c903fe070baa15dbf306eeac44366e88d319c47730eb9fe71798c33579c27cab,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(561).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\32245a13-92fe-48bf-85c8-938819a057ee___Crnl_L.Mold 8643.JPG,8ca01b5414174ad17051d471c395bc30bfbf3231ff25ea86072e8b46f5965d68,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(564).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\34771f89-a1bc-49e9-8d94-1eb402312b8d___Crnl_L.Mold 9142.JPG,3781413c99988f2c72623ec78d392df72ae662cbee377ddffd01a9248f803c7c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(565).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\35343df4-2017-47f9-a5ef-d08bd52dfd7c___Crnl_L.Mold 8827.JPG,34a6b6dd667b5034bdd2013a720d056a7ec5f23d0720ba2c01a5d9748a1eebd4,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(569).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\47368e87-9afe-4943-8929-e5e8a652bf60___Crnl_L.Mold 8950.JPG,4f0551b6ea41607b818fd2f6922e5acb8641b1b9c4359354642d29e3d64b817a,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(570).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\51189dab-468d-4304-8368-d0e4e3247194___Crnl_L.Mold 6667.JPG,d0775e4caf75310efb973a9593b6bc6885a30d40674e1df6b6b15d5c0823957f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(572).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\55495e8f-9873-4dda-a02e-32736fed032a___Crnl_L.Mold 6499.JPG,89dad84408c2099ebf7ed17012b9260fbda6ed3885fd4cb0d60d54f70dfb3300,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(573).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\56779b93-da91-4f00-b562-ed5114e6d378___Crnl_L.Mold 6635.JPG,54bd3c23c6974823dcada4b4058d4b88adb8c3d77997dc904768db97c734c02e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(576).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\65986ff3-5848-4473-a7b7-b79e07d79fd7___Crnl_L.Mold 7040.JPG,6c2660ef121ba3fcfa71cedf5631ef07255a326b6833c77fb730a179e5548e17,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(577).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\67146d7f-01d8-46e5-b772-3617f7b5d403___Crnl_L.Mold 8673.JPG,3f91fb250dd06c73f4dadd3957d104983019e919d154433b9c8c32e493b71852,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\BM_(581).JPG,F:/SIH_DATASET/processed/tomato\train\Leaf_Mold\076334e5-f0a2-4f7a-b936-02a89ddd0cf5___Crnl_L.Mold 8857.JPG,e36e657660187c4622827a52adc8070c34665b3eb9ff8a06db551fe44c101a55,DEDUPLICATED
