original_path,processed_path,action,reason,dataset,crop,class
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-5-_JPG.rf.4184cc7af557b7e9d8f11f8d4a2d6dc5.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-5-_JPG.rf.4184cc7af557b7e9d8f11f8d4a2d6dc5.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-62-_JPG.rf.5c7942fb4f2115217e56780d805746f5.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-62-_JPG.rf.5c7942fb4f2115217e56780d805746f5.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-68-_JPG.rf.1d1e8c1aaf91d02381a5251c9df1cb2d.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-68-_JPG.rf.1d1e8c1aaf91d02381a5251c9df1cb2d.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-69-_JPG.rf.4da649bc6d94eb71766b9caad51e895a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-69-_JPG.rf.4da649bc6d94eb71766b9caad51e895a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-72-_jpg.rf.99e4c82aa47c32adfff108a82a948d60.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-72-_jpg.rf.99e4c82aa47c32adfff108a82a948d60.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-74-_JPG.rf.44f845ce72294596bb21a5765cda0785.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-74-_JPG.rf.44f845ce72294596bb21a5765cda0785.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-77-_JPG.rf.a1a8bff926a3bd0c33389ceb25c4ddb9.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-77-_JPG.rf.a1a8bff926a3bd0c33389ceb25c4ddb9.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-8-_JPG.rf.5af31a717f071df790317588fd071e24.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-8-_JPG.rf.5af31a717f071df790317588fd071e24.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-81-_JPG.rf.78afa40a7fee63703a83b6c94c6397fa.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-81-_JPG.rf.78afa40a7fee63703a83b6c94c6397fa.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-82-_JPG.rf.62c9f5221da05387788d2adae2c616d5.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-82-_JPG.rf.62c9f5221da05387788d2adae2c616d5.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-84-_JPG.rf.8fbeef74a02e2d6a90d7549e2904f425.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-84-_JPG.rf.8fbeef74a02e2d6a90d7549e2904f425.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-87-_JPG.rf.3dc0f0936fc2b0bd7cb667083e74350a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-87-_JPG.rf.3dc0f0936fc2b0bd7cb667083e74350a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-89-_JPG.rf.bd60f0e526da79b87304385aba25e2c3.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-89-_JPG.rf.bd60f0e526da79b87304385aba25e2c3.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-91-_JPG.rf.498e31d3abc85a6c811d296f3d9e52fa.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-91-_JPG.rf.498e31d3abc85a6c811d296f3d9e52fa.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-94-_JPG.rf.5ada4a8c16672407c863fae7c2a4a623.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-94-_JPG.rf.5ada4a8c16672407c863fae7c2a4a623.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-95-_JPG.rf.35ae3154581f6e451fc66950afed11d8.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-95-_JPG.rf.35ae3154581f6e451fc66950afed11d8.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\test\images\S_RR-99-_JPG.rf.bff73053141c77495dff870fdc24c5df.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Red_Rot\DS_SUGAR_02_Red_Rot_S_RR-99-_JPG.rf.bff73053141c77495dff870fdc24c5df.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Red Rot
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-1-_JPG.rf.990f10b3973a353e2ade44bd3ac9a863.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-1-_JPG.rf.990f10b3973a353e2ade44bd3ac9a863.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-11-_JPG.rf.b7bb41ea8d10e4adef07aa7661e67885.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-11-_JPG.rf.b7bb41ea8d10e4adef07aa7661e67885.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-14-_JPG.rf.9ced19cc1053d231bd51668555260ffd.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-14-_JPG.rf.9ced19cc1053d231bd51668555260ffd.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-15-_JPG.rf.378b8f21ae39b46b3953d80a1b15e802.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-15-_JPG.rf.378b8f21ae39b46b3953d80a1b15e802.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-16-_JPG.rf.250c9fd7477dad5105d5629431414175.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-16-_JPG.rf.250c9fd7477dad5105d5629431414175.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-17-_JPG.rf.070be3b56cbd0dc01caa77634bdf02d4.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-17-_JPG.rf.070be3b56cbd0dc01caa77634bdf02d4.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-18-_JPG.rf.8cadddd8b4d99e65f715c5351bd5a3de.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-18-_JPG.rf.8cadddd8b4d99e65f715c5351bd5a3de.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-19-_JPG.rf.fb6ea2e33455a4721f2bf4ca1825c4c4.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-19-_JPG.rf.fb6ea2e33455a4721f2bf4ca1825c4c4.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-2-_JPG.rf.ecc29f5f0f37bbcf3671a9fd30715b96.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-2-_JPG.rf.ecc29f5f0f37bbcf3671a9fd30715b96.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-26-_JPG.rf.2faa086097ec0cd2a399130e2dc5611f.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-26-_JPG.rf.2faa086097ec0cd2a399130e2dc5611f.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-28-_JPG.rf.f10eb3d3c65acf336b2dd5669e295588.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-28-_JPG.rf.f10eb3d3c65acf336b2dd5669e295588.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-29-_JPG.rf.5d35697eab1619452976c834f006a525.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-29-_JPG.rf.5d35697eab1619452976c834f006a525.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-31-_JPG.rf.34d957f6ac6d4c09cdeefe5f1318a530.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-31-_JPG.rf.34d957f6ac6d4c09cdeefe5f1318a530.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-32-_JPG.rf.b9b21dedf45d68cbaa694a46391364e9.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-32-_JPG.rf.b9b21dedf45d68cbaa694a46391364e9.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-34-_JPG.rf.da6f53c2c7e263933e39923a840712d4.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-34-_JPG.rf.da6f53c2c7e263933e39923a840712d4.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-35-_JPG.rf.2fa7350e78fc2092ec6d4a201999190a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-35-_JPG.rf.2fa7350e78fc2092ec6d4a201999190a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-37-_JPG.rf.c7828be89f957d83ed3ae57ef86a238b.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-37-_JPG.rf.c7828be89f957d83ed3ae57ef86a238b.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-4-_JPG.rf.cc275fd776d7098a8fa26e09bf8be187.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-4-_JPG.rf.cc275fd776d7098a8fa26e09bf8be187.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-40-_JPG.rf.725c8561d1fa1313bf1cfe45b5190f0a.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-40-_JPG.rf.725c8561d1fa1313bf1cfe45b5190f0a.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-41-_JPG.rf.698603949e883d462c8bc9d72c113528.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-41-_JPG.rf.698603949e883d462c8bc9d72c113528.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-42-_JPG.rf.48bb02aaac628b668b4b0abe9707003f.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-42-_JPG.rf.48bb02aaac628b668b4b0abe9707003f.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-44-_JPG.rf.9d149b7bc49d9364c3de7a996a429850.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-44-_JPG.rf.9d149b7bc49d9364c3de7a996a429850.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-45-_JPG.rf.2f409d31699d44616a4efb3fd56b9dc2.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-45-_JPG.rf.2f409d31699d44616a4efb3fd56b9dc2.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-46-_JPG.rf.736af0e647c8d6cbcc39c184984b06ed.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-46-_JPG.rf.736af0e647c8d6cbcc39c184984b06ed.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\raw\DS_SUGAR_02\train\images\S_BLB-47-_JPG.rf.fc68917670b87ef7c45ba8cbb6eae6e5.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\02_Cash_Industrial\Sugarcane\processed\images\Bacterial_Blight\DS_SUGAR_02_Bacterial_Blight_S_BLB-47-_JPG.rf.fc68917670b87ef7c45ba8cbb6eae6e5.jpg,KEPT,Valid image passing all automated filters,DS_SUGAR_02,Sugarcane,Bacterial Blight
