dataset_id,crop,class,file_path,width,height,format,file_size,readable,blur_score_if_available,brightness_score_if_available,quality_flag,reason
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\icon\drawable-xhdpi-icon.png,96,96,PNG,6839,True,7579.37,49.58,SUSPICIOUS_LOW_RES,Extremely low resolution (96x96)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\icon\drawable-xxhdpi-icon.png,144,144,PNG,10928,True,1386.94,47.43,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\icon\drawable-xxxhdpi-icon.png,192,192,PNG,15492,True,1028.64,46.32,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-land-hdpi-screen.png,800,480,PNG,36472,True,195.36,252.9,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-land-ldpi-screen.png,320,240,PNG,11509,True,164.66,253.3,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-land-mdpi-screen.png,480,320,PNG,19511,True,179.03,253.1,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-land-xhdpi-screen.png,1280,720,PNG,61789,True,206.12,252.82,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-land-xxhdpi-screen.png,1600,960,PNG,96617,True,188.19,252.92,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-land-xxxhdpi-screen.png,1920,1280,PNG,130281,True,183.43,253.13,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-port-hdpi-screen.png,480,800,PNG,35103,True,253.11,252.89,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-port-ldpi-screen.png,240,320,PNG,11179,True,182.55,253.3,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-port-mdpi-screen.png,320,480,PNG,18840,True,207.49,253.09,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-port-xhdpi-screen.png,720,1280,PNG,61245,True,292.99,252.82,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-port-xxhdpi-screen.png,960,1600,PNG,85479,True,256.92,252.92,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\android\splash\drawable-port-xxxhdpi-screen.png,1280,1920,PNG,117323,True,211.77,253.13,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-1024.png,1024,1024,PNG,119192,True,824.54,43.01,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-20.png,20,20,PNG,935,True,21350.39,63.79,SUSPICIOUS_LOW_RES,Extremely low resolution (20x20)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-20@2x.png,40,40,PNG,2286,True,13252.85,56.46,SUSPICIOUS_LOW_RES,Extremely low resolution (40x40)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-20@3x.png,60,60,PNG,3845,True,10861.52,53.68,SUSPICIOUS_LOW_RES,Extremely low resolution (60x60)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-24@2x.png,48,48,PNG,2937,True,14413.77,55.14,SUSPICIOUS_LOW_RES,Extremely low resolution (48x48)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-27.5@2x.png,55,55,PNG,3474,True,12256.22,54.02,SUSPICIOUS_LOW_RES,Extremely low resolution (55x55)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-29.png,29,29,PNG,1514,True,14842.33,58.85,SUSPICIOUS_LOW_RES,Extremely low resolution (29x29)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-29@2x.png,58,58,PNG,3701,True,10985.48,53.84,SUSPICIOUS_LOW_RES,Extremely low resolution (58x58)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-29@3x.png,87,87,PNG,5942,True,7883.25,50.34,SUSPICIOUS_LOW_RES,Extremely low resolution (87x87)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-40.png,40,40,PNG,2286,True,13252.85,56.46,SUSPICIOUS_LOW_RES,Extremely low resolution (40x40)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-40@2x.png,80,80,PNG,5495,True,8679.32,51.24,SUSPICIOUS_LOW_RES,Extremely low resolution (80x80)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-40@3x.png,120,120,PNG,8797,True,2069.13,48.5,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-44@2x.png,88,88,PNG,6141,True,7970.15,50.49,SUSPICIOUS_LOW_RES,Extremely low resolution (88x88)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-50.png,50,50,PNG,3085,True,12503.12,54.76,SUSPICIOUS_LOW_RES,Extremely low resolution (50x50)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-50@2x.png,100,100,PNG,7112,True,7434.79,49.31,SUSPICIOUS_LOW_RES,Extremely low resolution (100x100)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-60.png,60,60,PNG,3845,True,10861.52,53.68,SUSPICIOUS_LOW_RES,Extremely low resolution (60x60)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-60@2x.png,120,120,PNG,8797,True,2069.13,48.5,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-60@3x.png,180,180,PNG,14290,True,1104.15,46.66,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-72.png,72,72,PNG,4777,True,9168.82,51.65,SUSPICIOUS_LOW_RES,Extremely low resolution (72x72)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-72@2x.png,144,144,PNG,10928,True,1386.94,47.43,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-76.png,76,76,PNG,5140,True,8781.07,51.6,SUSPICIOUS_LOW_RES,Extremely low resolution (76x76)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-76@2x.png,152,152,PNG,11684,True,1345.19,47.25,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-83.5@2x.png,167,167,PNG,13090,True,1132.69,46.76,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-86@2x.png,172,172,PNG,13472,True,1157.25,46.91,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-98@2x.png,196,196,PNG,15796,True,1036.12,46.31,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-small.png,29,29,PNG,1514,True,14842.33,58.85,SUSPICIOUS_LOW_RES,Extremely low resolution (29x29)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-small@2x.png,58,58,PNG,3701,True,10985.48,53.84,SUSPICIOUS_LOW_RES,Extremely low resolution (58x58)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon-small@3x.png,87,87,PNG,5942,True,7883.25,50.34,SUSPICIOUS_LOW_RES,Extremely low resolution (87x87)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon.png,57,57,PNG,3662,True,11423.91,54.04,SUSPICIOUS_LOW_RES,Extremely low resolution (57x57)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\icon\icon@2x.png,114,114,PNG,8293,True,2524.86,48.75,SUSPICIOUS_LOW_RES,Extremely low resolution (114x114)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-2436h.png,1125,2436,PNG,124637,True,390.22,252.4,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-568h@2x~iphone.png,640,1136,PNG,51877,True,285.66,252.82,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-667h.png,750,1334,PNG,64764,True,295.93,252.82,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-736h.png,1242,2208,PNG,125598,True,290.69,252.84,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Landscape-2436h.png,2436,1125,PNG,134791,True,280.38,252.41,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Landscape-736h.png,2208,1242,PNG,137691,True,204.47,252.84,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Landscape@2x~ipad.png,2048,1536,PNG,153370,True,169.8,253.32,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Landscape@~ipadpro.png,2732,2048,PNG,95066,True,168.95,253.35,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Landscape~ipad.png,1024,768,PNG,55540,True,171.3,253.31,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Portrait@2x~ipad.png,1536,2048,PNG,165967,True,191.03,253.32,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Portrait@~ipadpro.png,2048,2732,PNG,101403,True,188.35,253.35,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default-Portrait~ipad.png,768,1024,PNG,55283,True,188.81,253.3,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default@2x~iphone.png,640,960,PNG,46588,True,210.94,253.1,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default@2x~universal~anyany.png,2732,2732,PNG,122910,True,138.93,253.73,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\resources\ios\splash\Default~iphone.png,320,480,PNG,18840,True,207.49,253.09,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\icon\favicon.png,64,64,PNG,3202,True,1659.95,53.77,SUSPICIOUS_LOW_RES,Extremely low resolution (64x64)
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\imagens\alvaro.png,400,400,PNG,145989,True,1255.81,167.94,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\imagens\brito.jpg,960,1280,JPEG,215228,True,523.47,112.97,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\imagens\contorno_cafe.png,299,552,PNG,26761,True,5053.59,246.93,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\imagens\leaf-recognition-share.jpg,1088,562,JPEG,391906,True,826.47,158.83,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\imagens\leaf-recognition.png,1280,640,PNG,703491,True,918.84,175.01,CLEAN,Passes technical checks
DS_COFFEE_04,Coffee,Coffee_Recognize-Master,Coffee_Recognize-master\src\assets\imagens\operation.png,693,283,PNG,62680,True,5801.31,235.18,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\documentation\assets\images\compare_page.png,810,684,PNG,43773,True,781.35,206.76,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\documentation\assets\images\home_page.png,1002,927,PNG,26279,True,512.97,201.01,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\documentation\assets\images\predict_page.png,955,360,PNG,17104,True,1162.25,207.89,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\documentation\assets\images\results_page.png,841,744,PNG,221626,True,1288.37,207.55,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\web_application\static\bg.jpg,1500,800,JPEG,216973,True,3838.25,105.29,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\web_application\static\comparison_graph.png,640,480,PNG,32133,True,1102.16,249.03,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\web_application\static\temp\UNADJUSTEDNONRAW_thumb_1d.jpg,768,1024,JPEG,97807,True,149.67,189.88,CLEAN,Passes technical checks
DS_TEA_03,Tea,Tea-Leaf-Disease-Detection-Main,Tea-Leaf-Disease-Detection-main\web_application\templates\bg.jpg,1500,800,JPEG,216973,True,3838.25,105.29,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\acc.png,386,278,PNG,19072,True,1667.15,248.38,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\CM.png,534,505,PNG,29212,True,3005.37,218.6,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\CM_small.PNG,364,349,PNG,48709,True,3021.26,218.33,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\loss.png,392,278,PNG,19241,True,1632.29,248.19,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\model.PNG,496,527,PNG,23541,True,2650.1,239.07,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\ROC.png,386,278,PNG,29562,True,4016.31,240.33,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\test_count.png,403,345,PNG,26553,True,3608.59,201.61,CLEAN,Passes technical checks
DS_TOMATO_03,Tomato,Tomato-Leaf-Disease-Detection-Main,Tomato-Leaf-Disease-Detection-main\Images\train_count.png,403,345,PNG,28180,True,3659.19,201.28,CLEAN,Passes technical checks
